dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,19.735963,201.577207,131.094539,50.909275,4.981338,-83.022302,3.894568
0.020000,18.994361,200.878576,132.113389,50.975693,3.320892,-83.022302,3.899878
0.020000,18.256110,200.175161,133.133102,50.995621,0.996378,-116.225726,3.905905
0.020000,17.522556,199.467226,134.152549,50.949130,-2.324515,-166.044603,3.912658
0.020000,16.794964,198.754973,135.170735,50.869431,-3.984961,-83.022302,3.920143
0.020000,16.074352,198.038383,136.186994,50.756523,-5.645407,-83.022302,3.928368
0.020000,15.361751,197.317472,137.200664,50.610406,-7.305853,-83.022302,3.937337
0.020000,14.658180,196.592265,138.211079,50.431080,-8.966299,-83.022302,3.947057
0.020000,13.964580,195.862742,139.217708,50.231827,-9.962676,-49.818877,3.957532
0.020000,13.281649,195.128645,140.220352,50.032573,-9.962676,0.000000,3.968769
0.020000,12.609980,194.389617,141.219011,49.833320,-9.962676,0.000000,3.980776
0.020000,11.950163,193.645298,142.213684,49.634066,-9.962676,0.000000,3.993561
0.020000,11.302819,192.895372,143.204373,49.434812,-9.962676,0.000000,4.007132
0.020000,10.668571,192.139528,144.191077,49.235559,-9.962676,0.000000,4.021494
0.020000,10.048066,191.377498,145.173796,49.036305,-9.962676,0.000000,4.036652
0.020000,9.441959,190.609037,146.152529,48.837052,-9.962676,0.000000,4.052609
0.020000,8.850917,189.833934,147.127278,48.637798,-9.962676,0.000000,4.069364
0.020000,8.275622,189.052022,148.098041,48.438545,-9.962676,0.000000,4.086914
0.020000,7.716750,188.263162,149.064819,48.239291,-9.962676,-0.000000,4.105252
0.020000,7.174994,187.467273,150.027613,48.040038,-9.962676,0.000000,4.124367
0.020000,6.651035,186.664310,150.986421,47.840784,-9.962676,0.000000,4.144244
0.020000,6.145551,185.854284,151.941244,47.641531,-9.962676,0.000000,4.164862
0.020000,5.659210,185.037260,152.892082,47.442277,-9.962676,0.000000,4.186195
0.020000,5.192656,184.213355,153.838935,47.243024,-9.962676,0.000000,4.208211
0.020000,4.746511,183.382744,154.781803,47.043770,-9.962676,0.000000,4.230873
0.020000,4.321364,182.545660,155.720686,46.844517,-9.962676,0.000000,4.254136
0.020000,3.917762,181.702396,156.655584,46.645263,-9.962676,0.000000,4.277952
0.020000,3.536204,180.853298,157.586497,46.446010,-9.962676,0.000000,4.302263
